Label	comment
0	I made pleny of good edits! So stop saying that!!!!!!!! Also, when will I be able to edit as I please? I have seen many pages that need editing, but I cannot so they still contain wrong information.
0	   BELOW IS THE ZAFARNAMAH (a religious letter of victory) by GURU GOBIND SINGH JI Out of 111 verses   1)34 verses are in the praise of AKAL PURAKH WAHEGURU   2)32 verses deals with Aurangzeb 's invitation for the Guru to meet him and the Guru's refusal to meet Aurangzeb - instead the Guru asks him (Aurangzeb) to visit him.  3)24 verses deals with the detail events that took place during the BATTLE OF CHAMKAUR (December,1704)  4)15 verses reprove Aurangzeb for breaking promises given by him and his agents (Nawab Wazir Khan, Raja Ajmer chand and other hilly rajas)  5)6 verses deals with the praise of Aurangzeb.  In the verse 78 and 79 Guru Gobind singh also had warned Aurangzeb that KHALSA will not rest until the evil empire is destroyed.  -  '''''''''ZAFARNAMAH (a religious letter of victory) written by GURU GOBIND SINGH to MUGHAL EMPEROR AURANGZEB. 1)The Lord is perfection personified.He is eternal and manifests himself through his miracles.He is generous in granting his bounties.He is merciful and delivers us from the world. 2)He grants peace and security and is always merciful in forgiving us for our sins.He holds our hand and guides us.He is provider of our sustenance and charms everyone. 3)Lord is the king of kings who is guiding us all the time.He showers his benevolence on all.He is without colour, incomparable and formless. 4)He possesses no material things nor has he an army.He is merciful and grants all the pleasures of the heavens. 5)The pure one is above everything in this universe.His glory is all pervasive.He bestows us with gifts.He is present everywhere. 6)The merciful Lord grants us all the gifts and meets the needs of everyone throughout the world. 7)He is Lord of the universe.He is merciful and provides sustenance to all.His charm andd grandeur cannot be matched by anyone. 8)The Lord is intelligence personified.He protects the poor and the helpless and destroys the wicked. 9)The virtuous one gives justice to all.Nothing is hidden from him.He is the inspiration of Quran. 10)The all-knowing Lord seeks the learned.He is aware of all happenings.He is present everywhere. 11)He has the knowledge of everything in this universe.All cosmos is moving as per his command. 12)The great Lord is regulating everything in the world about which he has complete knowledge. 13)Aurangzeb ! I have no trust in your oaths anymore. (you have written that) God is one and that he is witness (between us). 14)I don't have trust even equivalent to a drop of water in your generals (Wazir Khan, nawab of Sirhind Punjab, Raja Ajmer chand (rajput hilly king) and other hilly kings who came to me with oaths of Quran and cow that I will be given safe passage out of Anandgarh fort. But they all were telling lies 15) If anyone trusts you on your oaths of Quran that person is bound to be doomed in the end. 16)If anyone comes under the shadow of Huma bird, no one can lay its hands on it-not even a brave cow. 17)If a man sits behind the back of a lion neither anyone can catch him nor a goat or a sheep or a deer can even pass nearby. (Aurangzeb ! I stand in shadow of the Almighty and your men who are like goats,sheep and deer could not harm me inspite of your deceptions.) 18)If I had deceived by taking oath on Holy Quran like the way you have done, I would not have bought my dear fighters to this position of disadvantage (by bringing them out of Anandgarh fort). IN VERSES FROM 19 TO 41 BELOW, GURU SAHIB GAVE AN ACCOUNT OF THE BATTLE OF CHAMKAUR FOUGHT ON 22ND DECEMBER,1704 AND THE REASONS THAT FORCED HIM TO TAKE UP THE SWORD AGAINST THE MUGHALS AND HILLY RAJPUT KINGS 19)what can 40 hungry men do when suddenly 10 lakh (one million) strong army pounces upon them ? 20)That the promise breakers launched a surprise attack with their swords, arrows and guns. 21)It was out of sheer helplessness that I came in the battle field.(Having thus decided) I came with all the battle plans and munitions. 22)When all stratagem employed for (solving) a problem are exhausted, only then taking your hand to the sword is legitimate. (This is the most quoted of Zafarnamah.300 years ago, Guru Gobind singh ji had laid down the circumstances when a person or a nation can pick up the sword against the other) 23)What trust can I have on your oath on Quran ? Otherwise you tell why should I have taken path of taking up the sword. 24)I do not know that this person (Aurangzeb) is cunning like a fox.Otherwise I would never have come to this place that is Chamkaur (by vacating Anandgarh on the false oaths of Aurangzeb and his men). 25)If any person believes an oath on Quran ,he should neither be tied (arrested) nor killed. 2015 True article blocked train 0 62115204.0   Naveen Sankar, or Austin Maxwell, or Insvik you continually revert the work of others. Such actions do not conform to Wikipedia policies, nor do your multiple usernames. If you do not desist from your repeated course of actions aforementioned, I will report you to an Wiki administrator. Edit wars are not permissible. Further, your preference for the article excluding my edits seem to indicate a lack of knowledge of physics. 2006 False user random train 0 321867363.0  :Since no relevant discussion is available, it can stay in the article.  "
0	, 20 March 2012 (UTC)  :: Hi, :: Unfortunately, I referred you to the talk page without realising Josephzemskova23 had vandalised the talk page and stripped out significant and contradictory references from that talk page on 24 February including foreign sources and interviews that support a birth year of 1977. Further, a google turns up no evidence Joseph Zemskova as a manager or anything else. Maybe I missed something but I spotted no undisputed indicators that 1980 is her birth year. On the whole, the preponderance of evidence (in the deleted talk page references) appears to be 1977. You can see part of the original supporting references on the simple.english talk page. ::best regards,   03:48
0	   Just Added The Above While you're blocked. And once again, you're welcome.(awaiting impending "desist personal attack" comment.)  
0	 :::: You may think I'm getting heated, but I'm really quite calm. There is such a thing as proper Wikipedia writing, and it is not about "editing style" or "opinions" (and you haven't been mocked for them anyway) so stop being so defensive and just put greater effort into writing a better intro for the article, okay? The article is more important than either of us.  
0	
1	::A message from Shadow1: I am a wicked homosexual who preys on myself (aka masturbates to noavail, IM IMPOTENT!!!)
0	:No idea about the branches, I thank I'll have to so have a look at a fine scale map. If you've got the mountains ready, just stick them in the sandbox too, I'll probably work on it tomorrow once I get a map.
0	Please, avoid foul language.
0	...Also note - giving early warnings may constitute harassment.
0	Actually ABC aired the first six nights, and NBC aired the second six. ABC did four Saturdays and two Mondays. NBC aired the last six Fridays of the regular season.
0	it is true that is not DARPA anymore funding this research. But then other entities should bring on this research. DARPA is always on the forefront of research. According to this article the situation hasn't changed much from 2001 to 2006. http://robertfortner.posterous.com/the-unrecognized-death-of-speech-recognition If there are other results you should write them with the bibliography.
0	Thank you Lukeno94. I guess I was wrong about you being disruptive. But please enough is enough. It was me who filed that RfC. You can't change the heading of an RfC just as you can't change the heading of a discussion at DRN whether you think it's biased or not. Any more change to the heading and I'm complaining about all of those who change the heading at ANI.
0	One of these is an actual CBS video showing Obama with Odinga on multiple occasions during his trip to Kenya.
0	I suspect we may not see eye to eye politically friend, but you should not try to censor me. I'm just being neighborly, I'm new to wikipedia.
0	  :If they do not respond to you or anyone else, but still continue to cause problems disruptively, the situation may be able to be handled as vandalism. Could you post me some links to look at so I can see what they are up to? I'll be able to form a much clearer position once I have a bit more context.   (/AMA) 
